2.235114574432373047e-01,7.992109656333923340e-02,8.828167617321014404e-02,9.303910285234451294e-02,2.705038487911224365e-01,8.239625394344329834e-02,9.167834371328353882e-02,4.454903677105903625e-02,2.172873467206954956e-01,1.267254352569580078e-01,9.550550580024719238e-02,1.384933292865753174e-01,1.810470595955848694e-02,2.705038487911224365e-01,8.546824753284454346e-02,1.602461040019989014e-01,9.807868301868438721e-02,1.520309895277023315e-01,2.705038487911224365e-01,2.705038487911224365e-01,2.388080358505249023e-01,2.131624221801757812e-01,2.705038487911224365e-01,1.632068604230880737e-01,8.147453516721725464e-02,1.426195353269577026e-01,1.158988699316978455e-01,1.773540861904621124e-02,8.738700300455093384e-02,7.303528487682342529e-02,9.352574497461318970e-02,2.705038487911224365e-01,2.099177837371826172e-01,1.650520861148834229e-01,1.618249118328094482e-01,1.559850275516510010e-01
1.312381327152252197e-01,1.098302304744720459e-01,6.815318763256072998e-02,1.172777563333511353e-01,2.646634578704833984e-01,1.368061453104019165e-01,6.787157803773880005e-02,7.311718910932540894e-02,2.506366968154907227e-01,2.821025624871253967e-02,1.020084321498870850e-01,8.662974089384078979e-02,2.646634578704833984e-01,2.646634578704833984e-01,1.851481199264526367e-01,5.510827526450157166e-02,2.349269017577171326e-02,1.248128153383731842e-02,1.651575267314910889e-01,4.704010859131813049e-02,4.112847149372100830e-02,1.435868069529533386e-02,6.790867447853088379e-02,1.209969893097877502e-01,2.646634578704833984e-01,1.653990298509597778e-01,2.247541695833206177e-01,2.646634578704833984e-01,2.646634578704833984e-01,2.221056818962097168e-01,2.646634578704833984e-01,2.300219982862472534e-01,7.050996273756027222e-02,5.533665046095848083e-02,7.026679068803787231e-02,2.646634578704833984e-01
1.152778975665569305e-03,3.712834790349006653e-02,6.866888701915740967e-02,1.553953588008880615e-01,3.801120817661285400e-01,2.168087959289550781e-01,3.564309701323509216e-02,1.973048038780689240e-02,1.479784771800041199e-02,1.909965462982654572e-02,3.572820872068405151e-02,6.930377334356307983e-02,1.197704896330833435e-01,3.801120817661285400e-01,2.286640256643295288e-01,9.777885675430297852e-02,1.546134147793054581e-02,3.695074468851089478e-02,4.345362633466720581e-02,1.350554754026234150e-03,1.227111555635929108e-02,7.888212054967880249e-02,3.801120817661285400e-01,2.853311598300933838e-01,1.066731847822666168e-02,2.649749629199504852e-03,3.667886182665824890e-02,2.650425136089324951e-01,1.246749311685562134e-01,1.002287864685058594e-01,3.637287020683288574e-02,3.801120817661285400e-01,2.246740311384201050e-01,8.555724471807479858e-02,6.097408011555671692e-02,9.418279677629470825e-02
1.262630969285964966e-01,5.831679701805114746e-02,9.869292378425598145e-02,2.021408677101135254e-01,1.552730500698089600e-01,2.180078774690628052e-01,2.282118797302246094e-01,1.253450214862823486e-01,2.089182585477828979e-01,2.238781452178955078e-01,8.071208745241165161e-02,1.935336738824844360e-01,2.282118797302246094e-01,1.931003630161285400e-01,1.570457965135574341e-01,6.458707153797149658e-02,1.144608333706855774e-01,1.866286806762218475e-02,2.282118797302246094e-01,2.124313116073608398e-01,4.626568779349327087e-02,3.845170140266418457e-02,2.282118797302246094e-01,4.410644993185997009e-02,8.951592445373535156e-02,2.282118797302246094e-01,2.282118797302246094e-01,1.011545658111572266e-01,8.045382052659988403e-02,2.013883143663406372e-01,2.282118797302246094e-01,2.282118797302246094e-01,2.282118797302246094e-01,6.897328794002532959e-02,2.680690027773380280e-02,1.876912862062454224e-01
1.579647064208984375e-01,1.582830846309661865e-01,2.112651467323303223e-01,8.520026504993438721e-02,1.185235008597373962e-01,1.413321197032928467e-01,4.361287504434585571e-02,2.637264318764209747e-02,4.255903512239456177e-02,3.034414909780025482e-02,9.170141071081161499e-03,1.546527910977602005e-02,3.928613290190696716e-02,2.561491429805755615e-01,1.680628955364227295e-01,2.414769306778907776e-02,1.792356371879577637e-02,1.106948964297771454e-02,4.189395159482955933e-02,6.277243793010711670e-02,2.808299958705902100e-01,1.127188429236412048e-01,3.257910013198852539e-01,3.257910013198852539e-01,3.257910013198852539e-01,9.611389040946960449e-02,4.784069955348968506e-02,0.000000000000000000e+00,4.878706857562065125e-02,3.339591622352600098e-02,1.012363806366920471e-01,3.257910013198852539e-01,3.257910013198852539e-01,3.257910013198852539e-01,5.120777338743209839e-02,0.000000000000000000e+00
9.341864287853240967e-02,8.079545944929122925e-02,1.653873175382614136e-01,2.681799530982971191e-01,2.681799530982971191e-01,7.036314159631729126e-02,7.348198443651199341e-02,4.949255287647247314e-02,1.186445076018571854e-02,6.647343188524246216e-02,1.175071224570274353e-01,1.743690818548202515e-01,2.681799530982971191e-01,2.681799530982971191e-01,2.257452905178070068e-01,2.027305513620376587e-01,6.874743849039077759e-02,2.149091660976409912e-02,2.949489280581474304e-02,3.933627903461456299e-02,7.014615088701248169e-02,1.582048237323760986e-01,2.681799530982971191e-01,2.681799530982971191e-01,2.681799530982971191e-01,1.097654923796653748e-01,4.498359933495521545e-02,4.591655358672142029e-02,5.502905696630477905e-02,2.273618876934051514e-01,2.681799530982971191e-01,2.681799530982971191e-01,1.954052150249481201e-01,5.590908229351043701e-02,7.585199177265167236e-02,3.091834485530853271e-02
2.369519621133804321e-01,1.438567191362380981e-01,9.905155003070831299e-02,6.775230914354324341e-02,1.803533434867858887e-01,5.731202661991119385e-02,6.874137371778488159e-02,2.342218160629272461e-01,2.369519621133804321e-01,1.480624824762344360e-01,3.509695827960968018e-02,1.531146466732025146e-01,1.223710402846336365e-01,2.369519621133804321e-01,1.685647815465927124e-01,7.271043956279754639e-02,1.597211807966232300e-01,1.558520048856735229e-01,2.369519621133804321e-01,2.369519621133804321e-01,1.308577507734298706e-01,2.369519621133804321e-01,2.072684913873672485e-01,1.411976963281631470e-01,9.633594751358032227e-02,4.222329333424568176e-02,9.792383760213851929e-02,1.025221273303031921e-01,1.581877917051315308e-01,2.734691835939884186e-02,1.799024045467376709e-01,2.369519621133804321e-01,2.016282975673675537e-01,2.117072194814682007e-01,1.430658847093582153e-01,2.369519621133804321e-01
1.103149503469467163e-01,3.991438075900077820e-03,6.876023858785629272e-02,1.211418882012367249e-01,2.922397851943969727e-01,1.845391392707824707e-01,1.076562926173210144e-01,0.000000000000000000e+00,2.922397851943969727e-01,1.490029692649841309e-01,6.093899905681610107e-02,4.079077765345573425e-02,6.201243028044700623e-02,5.230939388275146484e-02,6.507714092731475830e-02,7.046112418174743652e-02,7.562022656202316284e-02,2.180235087871551514e-01,2.383955270051956177e-01,1.608690619468688965e-01,1.161764115095138550e-01,2.922397851943969727e-01,2.922397851943969727e-01,1.048974767327308655e-01,1.824885606765747070e-01,1.402174681425094604e-01,1.916394233703613281e-01,2.529553771018981934e-01,2.279303073883056641e-01,1.025864481925964355e-01,1.090628430247306824e-01,2.922397851943969727e-01,9.276812523603439331e-02,1.872351318597793579e-01,4.453105106949806213e-02,1.350149363279342651e-01
2.005740255117416382e-01,1.866693198680877686e-01,2.288141548633575439e-01,1.152311116456985474e-01,2.288141548633575439e-01,1.369985938072204590e-01,9.169890731573104858e-02,7.879948616027832031e-02,7.237313687801361084e-02,1.825629770755767822e-01,5.111606419086456299e-02,5.135377869009971619e-02,2.288141548633575439e-01,2.157670706510543823e-01,2.288141548633575439e-01,2.288141548633575439e-01,2.288141548633575439e-01,1.452901065349578857e-01,1.725928485393524170e-01,2.288141548633575439e-01,1.476157754659652710e-01,8.127278834581375122e-02,2.288141548633575439e-01,1.293909996747970581e-01,1.050003618001937866e-01,9.081879258155822754e-02,2.288141548633575439e-01,7.384644448757171631e-02,6.643321365118026733e-02,1.205623969435691833e-01,2.288141548633575439e-01,1.395499408245086670e-01,1.457166224718093872e-01,2.137498855590820312e-01,1.488691717386245728e-01,1.267245858907699585e-01
2.556124925613403320e-01,6.649805605411529541e-02,8.256115764379501343e-02,2.556124925613403320e-01,1.847017705440521240e-01,5.741162970662117004e-02,2.708826586604118347e-02,4.606407880783081055e-02,1.953426152467727661e-01,2.513764202594757080e-01,2.556124925613403320e-01,9.088514000177383423e-02,1.234877780079841614e-01,2.034902870655059814e-01,1.836514621973037720e-01,2.556124925613403320e-01,1.168021038174629211e-01,2.157645672559738159e-01,1.078861504793167114e-01,5.159701779484748840e-02,5.201775580644607544e-02,7.532139122486114502e-02,1.230671629309654236e-01,2.556124925613403320e-01,4.271437600255012512e-02,1.370925605297088623e-01,1.860362887382507324e-01,1.155414208769798279e-01,1.383237391710281372e-01,9.986858814954757690e-02,2.556124925613403320e-01,2.556124925613403320e-01,2.556124925613403320e-01,1.161890923976898193e-01,5.962014198303222656e-02,1.141735315322875977e-01
2.830232977867126465e-01,1.078958436846733093e-01,1.136824041604995728e-01,1.666718721389770508e-01,1.711234897375106812e-01,4.940376058220863342e-02,2.004600316286087036e-01,2.066515088081359863e-01,2.830232977867126465e-01,1.957173049449920654e-01,4.130103811621665955e-02,4.296119883656501770e-02,7.135110348463058472e-02,1.443950831890106201e-01,1.247031912207603455e-01,1.154712028801441193e-02,3.024754859507083893e-02,8.581791818141937256e-02,2.716984450817108154e-01,2.830232977867126465e-01,1.275139600038528442e-01,6.297202408313751221e-02,4.996552318334579468e-02,3.363084793090820312e-02,6.148703023791313171e-02,1.011667996644973755e-01,2.830232977867126465e-01,1.036626771092414856e-01,1.078731119632720947e-01,2.787880301475524902e-01,2.198971658945083618e-01,2.814618945121765137e-01,2.809231281280517578e-01,2.984670363366603851e-02,3.564351052045822144e-02,2.058460935950279236e-02
2.315755188465118408e-01,6.543897092342376709e-02,1.196805909276008606e-01,1.405999064445495605e-01,2.113445997238159180e-01,5.094970017671585083e-02,4.130500927567481995e-02,2.102569788694381714e-01,2.019189894199371338e-01,2.315755188465118408e-01,2.043107748031616211e-01,1.219230145215988159e-01,1.317676603794097900e-01,1.879680156707763672e-01,2.315755188465118408e-01,9.652407467365264893e-02,5.953598022460937500e-02,7.585550099611282349e-02,7.376840710639953613e-02,1.185957193374633789e-01,3.273525089025497437e-02,1.203639358282089233e-01,1.699814349412918091e-01,2.108892649412155151e-01,2.013339400291442871e-01,2.289145439863204956e-01,5.092028155922889709e-02,2.315755188465118408e-01,2.315755188465118408e-01,1.868090480566024780e-01,2.315755188465118408e-01,2.158304750919342041e-01,7.631471753120422363e-02,2.124858349561691284e-01,1.385961621999740601e-01,1.495634317398071289e-01
2.364070527255535126e-02,2.399055100977420807e-02,3.180051967501640320e-02,5.416321009397506714e-02,1.565478444099426270e-01,3.713710233569145203e-02,3.490846604108810425e-02,3.463629260659217834e-02,1.177879050374031067e-01,3.351482152938842773e-01,2.540564164519309998e-02,1.222489308565855026e-02,5.562724545598030090e-02,0.000000000000000000e+00,3.363939747214317322e-02,3.305310010910034180e-02,7.392519712448120117e-02,2.410382479429244995e-01,1.299661844968795776e-01,7.901208847761154175e-02,3.172319382429122925e-02,1.296219229698181152e-01,3.351482152938842773e-01,3.351482152938842773e-01,6.162587925791740417e-02,1.032389476895332336e-01,1.680992543697357178e-01,3.413894772529602051e-02,5.071533843874931335e-02,3.351482152938842773e-01,2.925240099430084229e-01,3.351482152938842773e-01,3.351482152938842773e-01,1.613973826169967651e-01,9.973060339689254761e-02,1.262628473341464996e-02
2.615170478820800781e-01,1.098688319325447083e-01,1.333650201559066772e-01,1.493160873651504517e-01,2.615170478820800781e-01,4.932733997702598572e-02,3.289250656962394714e-02,9.930745512247085571e-02,2.615170478820800781e-01,8.917815238237380981e-02,2.372957207262516022e-02,4.727047681808471680e-02,2.569314464926719666e-02,2.615170478820800781e-01,1.325797289609909058e-01,3.246074914932250977e-02,3.132532909512519836e-02,1.240302398800849915e-01,2.311211079359054565e-01,1.169571056962013245e-01,1.372928619384765625e-01,8.579789847135543823e-02,2.615170478820800781e-01,2.615170478820800781e-01,1.508879661560058594e-01,2.615170478820800781e-01,2.615170478820800781e-01,9.907869249582290649e-02,3.339673578739166260e-02,1.268896162509918213e-01,1.045573353767395020e-01,2.615170478820800781e-01,2.615170478820800781e-01,1.693294644355773926e-01,1.078417301177978516e-01,9.905099868774414062e-02
1.310175657272338867e-01,1.684954166412353516e-01,1.817243397235870361e-01,1.320468634366989136e-01,2.274971604347229004e-01,3.040025942027568817e-02,4.941618070006370544e-02,1.698812656104564667e-02,8.171651512384414673e-02,1.408377438783645630e-01,9.970248676836490631e-03,3.454555571079254150e-02,8.759039640426635742e-02,1.704011261463165283e-01,2.203202843666076660e-01,1.974053829908370972e-01,1.451371014118194580e-01,5.674695968627929688e-02,2.250613719224929810e-01,3.566036373376846313e-02,1.643683314323425293e-01,2.400486320257186890e-01,2.400486320257186890e-01,1.412609517574310303e-01,2.400486320257186890e-01,2.400486320257186890e-01,2.400486320257186890e-01,1.908149272203445435e-01,1.420716643333435059e-01,1.909936070442199707e-01,2.400486320257186890e-01,1.664663553237915039e-01,8.321551978588104248e-02,4.948137328028678894e-02,1.996192634105682373e-01,2.400486320257186890e-01
1.481782644987106323e-01,1.292695384472608566e-02,4.672924429178237915e-02,1.110538020730018616e-01,1.177915856242179871e-01,7.692093402147293091e-02,3.628559410572052002e-02,3.395286574959754944e-02,5.216065794229507446e-02,1.479955911636352539e-01,1.814505830407142639e-02,3.165646642446517944e-02,4.073630273342132568e-02,8.572407811880111694e-02,3.520053625106811523e-01,3.829286098480224609e-01,3.534104675054550171e-02,3.882716968655586243e-02,6.237573456019163132e-03,2.900038147345185280e-03,9.442967362701892853e-03,3.133388608694076538e-02,1.519999206066131592e-01,3.472554683685302734e-01,3.829286098480224609e-01,2.274251431226730347e-01,3.384919837117195129e-02,1.529771089553833008e-02,2.280642744153738022e-03,3.051580786705017090e-01,1.203983649611473083e-01,3.850589320063591003e-02,1.642304956912994385e-01,3.829286098480224609e-01,7.455645501613616943e-02,4.709458444267511368e-03
5.761749669909477234e-02,1.693104356527328491e-01,1.375004798173904419e-01,3.893507644534111023e-02,2.277351319789886475e-01,1.073391065001487732e-01,2.805467694997787476e-02,2.883950434625148773e-02,1.962358877062797546e-02,1.462152898311614990e-01,9.374544024467468262e-02,1.462257206439971924e-01,1.324004828929901123e-01,1.885060518980026245e-01,1.321507245302200317e-01,2.011450231075286865e-01,1.380148828029632568e-01,2.584731280803680420e-01,6.352108716964721680e-02,2.132802009582519531e-01,2.076810747385025024e-01,1.377112269401550293e-01,2.623094320297241211e-01,2.269134819507598877e-01,1.934626400470733643e-01,2.317787706851959229e-01,8.912557363510131836e-02,1.146520152688026428e-01,6.136520206928253174e-02,1.030687317252159119e-01,2.623094320297241211e-01,2.623094320297241211e-01,2.623094320297241211e-01,1.940600723028182983e-01,2.736897394061088562e-02,1.744740456342697144e-01
1.409103572368621826e-01,1.144293844699859619e-01,2.319216281175613403e-01,2.390302121639251709e-01,2.390302121639251709e-01,1.746975928544998169e-01,2.374385595321655273e-01,9.187936037778854370e-02,1.551435142755508423e-01,2.390302121639251709e-01,4.341536015272140503e-02,1.118514314293861389e-01,1.003948524594306946e-01,1.359286010265350342e-01,1.523309648036956787e-01,1.497490406036376953e-01,2.117158919572830200e-01,2.390302121639251709e-01,6.971145421266555786e-02,6.500949710607528687e-02,1.390545666217803955e-01,1.886003166437149048e-01,2.180984914302825928e-01,4.003914818167686462e-02,1.175623461604118347e-01,1.447803527116775513e-01,1.816087216138839722e-01,1.736144721508026123e-01,8.447539806365966797e-02,2.390302121639251709e-01,1.703164577484130859e-01,1.280538290739059448e-01,1.879572272300720215e-01,1.875571906566619873e-01,1.448114663362503052e-01,1.403120160102844238e-01
1.847507506608963013e-01,6.149883568286895752e-02,3.248787820339202881e-01,2.034331858158111572e-01,2.509821653366088867e-01,1.359001994132995605e-01,1.904340274631977081e-02,2.490800246596336365e-02,9.434764832258224487e-02,1.061613932251930237e-01,3.372982842847704887e-03,8.734556287527084351e-02,3.310560584068298340e-01,3.424057364463806152e-01,2.724667191505432129e-01,3.424057364463806152e-01,4.346575587987899780e-03,3.259000834077596664e-03,5.649725720286369324e-02,5.833826214075088501e-02,7.078526169061660767e-02,1.881402581930160522e-01,3.424057364463806152e-01,2.486486919224262238e-02,9.498209692537784576e-03,1.176779344677925110e-02,5.040214210748672485e-02,4.745043814182281494e-03,1.164556760340929031e-02,6.730926688760519028e-03,2.020868100225925446e-02,3.424057364463806152e-01,2.471962198615074158e-02,1.925241760909557343e-02,8.591211400926113129e-03,2.778822323307394981e-03
5.387872457504272461e-02,2.060169279575347900e-01,2.615481615066528320e-01,4.695566371083259583e-02,3.594888746738433838e-02,2.663808129727840424e-02,3.938744217157363892e-02,3.535691648721694946e-02,5.036156158894300461e-03,7.433447241783142090e-02,4.984775930643081665e-02,0.000000000000000000e+00,6.900066137313842773e-02,1.189250499010086060e-01,1.175465658307075500e-01,2.076278924942016602e-01,2.250612229108810425e-01,6.016294285655021667e-02,2.187887579202651978e-01,2.615481615066528320e-01,2.615481615066528320e-01,2.615481615066528320e-01,2.615481615066528320e-01,1.221566721796989441e-01,1.680569052696228027e-01,0.000000000000000000e+00,2.615481615066528320e-01,7.130518555641174316e-02,8.917471021413803101e-02,2.783565036952495575e-02,2.615481615066528320e-01,2.615481615066528320e-01,1.703263819217681885e-01,2.615481615066528320e-01,2.222123891115188599e-01,1.029831767082214355e-01
1.482247859239578247e-01,8.050925284624099731e-02,9.158197045326232910e-02,2.330033183097839355e-01,2.276381701231002808e-01,1.305464357137680054e-01,5.509060621261596680e-02,5.990515276789665222e-02,1.619848906993865967e-01,1.932373791933059692e-01,4.875208064913749695e-02,7.918585091829299927e-02,1.256669908761978149e-01,2.543593943119049072e-01,2.290715128183364868e-01,7.267335057258605957e-02,9.334712475538253784e-02,1.174221783876419067e-01,2.478392571210861206e-01,1.059227138757705688e-01,2.469290941953659058e-01,2.391716539859771729e-01,2.543593943119049072e-01,7.169859856367111206e-02,3.934177011251449585e-02,1.483908742666244507e-01,2.543593943119049072e-01,9.629396349191665649e-02,1.370873749256134033e-01,1.446390748023986816e-01,1.543927043676376343e-01,2.543593943119049072e-01,1.875793486833572388e-01,1.605710685253143311e-01,2.019351571798324585e-01,1.105204150080680847e-01
2.421831339597702026e-01,1.550019718706607819e-02,7.602063566446304321e-02,3.052025735378265381e-01,2.074248343706130981e-01,3.111285567283630371e-01,3.111285567283630371e-01,4.798636958003044128e-02,8.529556542634963989e-02,1.370636671781539917e-01,3.523109108209609985e-02,6.705606728792190552e-02,5.079229548573493958e-02,1.492364257574081421e-01,3.111285567283630371e-01,1.366085410118103027e-01,5.327227339148521423e-02,5.374247580766677856e-02,8.582651615142822266e-02,8.569958619773387909e-03,1.731126755475997925e-02,2.165836654603481293e-02,1.179090365767478943e-01,1.674823611974716187e-01,3.111285567283630371e-01,2.701093852519989014e-01,8.368225395679473877e-02,7.711789105087518692e-03,6.398947443813085556e-03,1.986100152134895325e-02,1.992468722164630890e-02,4.226345196366310120e-02,3.111285567283630371e-01,3.111285567283630371e-01,4.599575325846672058e-02,9.487637318670749664e-03
